Date,Temperature,Wind Speed,Solar Radiation,Energy Demand,Grid Utilization
11/4/2023 6:00,22.02,13.9,468.57,746.28,509.42
11/4/2023 7:00,12.7,10.66,437.26,418.44,297.08
11/4/2023 8:00,33.89,6.28,932.98,742.41,707.21
11/4/2023 9:00,19.51,7.76,846.04,571.11,439.77
11/4/2023 10:00,29.18,1.26,198.1,897.5,474.6
11/4/2023 11:00,21.51,14.77,197.31,675.79,385.82
11/4/2023 12:00,6.3,10,485.08,1036.11,640.66
11/4/2023 13:00,23.99,4.28,188.79,878.07,583.49
11/4/2023 14:00,33.54,8.79,657.18,884.54,643.25
11/4/2023 15:00,23.05,1.64,229.32,417.16,285.01
11/4/2023 16:00,29.58,14.49,570.14,1184.25,880.78
11/4/2023 17:00,31.53,2.62,106.5,1041.68,611.48
11/4/2023 18:00,11.84,9.72,384.94,989,708.17
11/4/2023 19:00,11.36,3.68,709.47,530.22,535.22
11/4/2023 20:00,23.33,10.76,535.64,735.63,524.65
11/4/2023 21:00,17.33,11.65,980.44,337.1,434.04
11/4/2023 22:00,30.2,10.1,886.69,738.48,607.32
11/4/2023 23:00,32,9.22,423.16,345.89,337.45
11/5/2023 0:00,15.6,13.39,140.94,753.04,400.1
11/5/2023 1:00,12.11,1.18,861.06,848.72,599.05
11/5/2023 2:00,28.42,4.96,920.11,590.2,518.08
11/5/2023 3:00,13.24,3.72,838.56,698.54,542.02
11/5/2023 4:00,29.68,14.82,215.15,1075.65,661.11
11/5/2023 5:00,17.71,5.84,998.12,308.56,373.2
11/5/2023 6:00,25.03,10.99,332.73,991.73,696.49
11/5/2023 7:00,7.87,10.27,751.78,370.75,351.4
11/5/2023 8:00,23.72,3.18,917.23,236.71,283.96
11/5/2023 9:00,18.55,3.58,312.12,385.57,275.83
11/5/2023 10:00,22.6,4.22,917.43,965.04,723.63
11/5/2023 11:00,10.04,6.17,378.53,605.13,391.47
11/5/2023 12:00,27.11,3.51,978.77,1072.52,758.26
11/5/2023 13:00,30.88,0.29,353.13,724.71,508.9
11/5/2023 14:00,11.5,13.19,958.09,222.25,295.21
11/5/2023 15:00,7.87,14.48,148.19,916.71,626.53
11/5/2023 16:00,5.71,5.12,738.34,310.23,260.93
11/5/2023 17:00,24.26,5.08,578.9,989.38,681.8
11/5/2023 18:00,23.21,0.11,530.09,368.1,417.51
11/5/2023 19:00,21.4,10.2,301.14,545.45,339.5
11/5/2023 20:00,11.96,12.38,735.04,961.27,710.71
11/5/2023 21:00,16.73,2.2,271.73,1154.23,685.87
11/5/2023 22:00,22.83,2.39,597.56,571.43,394.71
11/5/2023 23:00,19.9,11.85,327.92,1029.4,759.4
11/6/2023 0:00,34.63,9.24,960.06,390.79,434.11
11/6/2023 1:00,9.09,0.67,125.77,1007.18,636.08
11/6/2023 2:00,25.85,9.34,279.76,857.49,484.7
11/6/2023 3:00,17.13,4.63,318.08,392.74,316.74
11/6/2023 4:00,17.85,5.53,472.66,502.5,453.35
11/6/2023 5:00,26.53,11.55,309.46,331.77,317.27
11/6/2023 6:00,25.77,12.16,542.21,582.97,490.42
11/6/2023 7:00,34.74,6.01,885.22,403.65,362.16
11/6/2023 8:00,8.85,14.21,740.86,844,668.81
11/6/2023 9:00,8.12,6.1,621.97,1194.51,873.87
11/6/2023 10:00,26.73,11.58,180.1,212.01,72.35
11/6/2023 11:00,22.35,7.26,724.59,740.92,532.68
11/6/2023 12:00,13.22,13.46,249.77,773.67,557.22
11/6/2023 13:00,7.38,13.62,807.73,1114.21,872.51
11/6/2023 14:00,7.57,1.31,325.05,706.01,411.05
11/6/2023 15:00,31.83,14.05,475.34,743.7,579.64
11/6/2023 16:00,10.76,12.38,415.42,671.65,489.6
11/6/2023 17:00,14.7,11.87,872.93,468.9,493.79
11/6/2023 18:00,11.8,3.01,213.89,256.03,164.37
11/6/2023 19:00,15.65,12.08,609.08,608.66,518.06
11/6/2023 20:00,7.08,12.75,227.86,252.59,238.04
11/6/2023 21:00,20.57,4.34,734.32,750.49,579.16
11/6/2023 22:00,7.03,14.28,914.57,507.29,486.75
11/6/2023 23:00,29.01,0.75,491.15,733.6,505.89
11/7/2023 0:00,12.01,2.25,539.28,334.3,390.79
11/7/2023 1:00,21.2,8.06,934.68,1132.63,859.69
11/7/2023 2:00,31.4,8.64,568.89,1094.52,723.53
11/7/2023 3:00,24.53,9.68,538.84,390,305.01
11/7/2023 4:00,20.99,0.25,620.5,543.44,456.48
11/7/2023 5:00,14.73,14.41,720.31,813.49,668.38
11/7/2023 6:00,14.99,0.67,196.2,295.69,149.79
11/7/2023 7:00,25.08,2.15,839,554.57,592.71
11/7/2023 8:00,34.82,0.21,491.95,451.11,384.47
11/7/2023 9:00,24.86,8.5,165.11,1115.52,724.81
11/7/2023 10:00,21.73,13.98,807.56,1052.51,786.76
11/7/2023 11:00,26.92,9.99,439.25,779.83,555.71
11/7/2023 12:00,18.96,12.34,190.33,720.35,461.63
11/7/2023 13:00,6.8,0.2,670.4,1130.73,863.39
11/7/2023 14:00,21.87,8.13,892.12,1132.43,856.67
11/7/2023 15:00,33.73,6.89,898.98,1169.33,919.06
11/7/2023 16:00,10.26,7.48,961.9,325.38,365.17
11/7/2023 17:00,25.7,1.08,880.93,360.56,402.2
11/7/2023 18:00,11.03,10.27,101.93,876.74,505.2
11/7/2023 19:00,21.07,7.55,442.22,741.43,593.38
11/7/2023 20:00,7.9,11.48,836.69,218.47,255.58
11/7/2023 21:00,18.51,7.28,429.63,261.98,226.13
11/7/2023 22:00,27.68,2.24,641.39,1088.08,765.15
11/7/2023 23:00,15.43,9.72,645.69,1068.87,751.79
11/8/2023 0:00,24.95,2.59,428.52,557.27,455.93
11/8/2023 1:00,28.86,13.09,914.03,1091.05,820.29
11/8/2023 2:00,32.82,9.2,552.91,793.68,655.56
11/8/2023 3:00,12.04,2.36,518.31,1005.91,666.04
11/8/2023 4:00,16.98,14.44,997.76,627.43,583.04
11/8/2023 5:00,9.57,7.78,544.15,313.4,257.3
11/8/2023 6:00,34.77,1.09,260.56,633.73,453.29
11/8/2023 7:00,32.81,9.4,561.76,657.3,504.99
11/8/2023 8:00,21.2,3.8,832.62,750.94,608.96
11/8/2023 9:00,30.26,12.06,799.17,305.58,401.4
11/8/2023 10:00,20.63,12.27,809.72,1191.4,842.84
11/8/2023 11:00,23.71,14.68,737.22,444.14,441.78
11/8/2023 12:00,7.67,7.53,328.8,398.55,265.69
11/8/2023 13:00,27.66,6.82,875.88,726.8,616.21
11/8/2023 14:00,8.83,11.3,904.1,737.21,562.24
11/8/2023 15:00,29.78,1.99,274.74,639.82,405.52
11/8/2023 16:00,28.46,8.2,217.41,971.89,621.69
11/8/2023 17:00,26.26,8.19,978.04,716.65,715.51
11/8/2023 18:00,6.08,1.34,881.49,809.7,667.02
11/8/2023 19:00,14.09,6.27,903.91,923.75,817.14
11/8/2023 20:00,12.89,12.8,897.74,225.03,324.3
11/8/2023 21:00,15.8,12.84,587.52,770.64,559.25
11/8/2023 22:00,7.63,1.49,681.76,1084.19,863.69
11/8/2023 23:00,33.11,1.36,590.83,217.39,270.31
11/9/2023 0:00,21.61,3.94,146.09,605.18,359.8
11/9/2023 1:00,14.17,13.12,770.95,1126.23,852.14
11/9/2023 2:00,16.91,1.93,554.8,553.15,428.03
11/9/2023 3:00,18.42,10.8,682.94,658.73,431.29
11/9/2023 4:00,23.02,1.52,552.38,1181.54,866.05
11/9/2023 5:00,20.47,9.35,542.63,399.32,401.93
11/9/2023 6:00,32.58,5.34,254.61,265.26,301.44
11/9/2023 7:00,19.91,11.83,350.84,1059.42,725.75
11/9/2023 8:00,34.76,3.51,242.97,1068.47,676.89
11/9/2023 9:00,30.54,9.59,276.1,672.08,499.26
11/9/2023 10:00,11.26,3.54,975.68,714.21,665.8
11/9/2023 11:00,32.92,10.7,237.8,1035.81,749.89
11/9/2023 12:00,8.49,13.11,342.34,938.56,628.06
11/9/2023 13:00,29.52,1.9,631.53,465.15,396.93
11/9/2023 14:00,16.42,13,649.16,216.89,222.89
11/9/2023 15:00,31.34,8.9,238.58,679.7,481.52
11/9/2023 16:00,31.04,1.91,814.35,1058.91,720.61
11/9/2023 17:00,29.18,6.41,806.68,1095.83,857
11/9/2023 18:00,28.7,2.41,313.59,1156.23,785.6
11/9/2023 19:00,14.14,10.51,359.8,1079.56,747.9
11/9/2023 20:00,7.43,11.38,944.19,780.04,662.64
11/9/2023 21:00,17.09,1.59,843.1,644.61,631.87
11/9/2023 22:00,10.21,7.59,728.02,974.85,773.35
11/9/2023 23:00,25.85,12.22,174.01,939.82,567.12
11/10/2023 0:00,15.38,14.04,476.44,738.14,507.31
11/10/2023 1:00,34.27,7.7,603.37,287.33,248.32
11/10/2023 2:00,24.23,14.25,268.67,1126.08,755.52
11/10/2023 3:00,29.67,8.04,503.4,655.6,443.23
11/10/2023 4:00,8.98,5.91,640.92,563.33,519.76
11/10/2023 5:00,30.86,12.72,394.64,829.57,641.54
11/10/2023 6:00,32.68,7.39,802.85,873.84,640.18
11/10/2023 7:00,19.61,7.08,856.4,410.69,407.71
11/10/2023 8:00,23.19,7.35,391.25,1036.94,700.51
11/10/2023 9:00,27.94,12.7,854.79,489.94,507.85
11/10/2023 10:00,10.25,12.48,193.22,386.68,349.87
11/10/2023 11:00,20.08,6.05,853.96,606.4,449.75
11/10/2023 12:00,16.96,5,237.48,930.56,589.42
11/10/2023 13:00,9.39,7.38,174.63,1165.46,720.16
11/10/2023 14:00,16.03,8.59,677.6,1009.28,670.2
11/10/2023 15:00,7.05,3.58,524.74,1140.35,764.54
11/10/2023 16:00,5.77,11.91,917.1,340.61,407.98
11/10/2023 17:00,9.05,7.3,426.87,271.18,233.42
11/10/2023 18:00,33.89,5.01,358.44,757.7,448.58
11/10/2023 19:00,21.49,1.6,550.66,490.3,547.85
11/10/2023 20:00,33.97,3.58,510.35,1028.05,731.85
11/10/2023 21:00,17.97,14.24,409.99,871.99,609.35
11/10/2023 22:00,14.35,4.58,724.37,1170.73,791.96
11/10/2023 23:00,20.18,2.53,783.61,454.79,442.38
11/11/2023 0:00,18.19,6.91,867.69,685.78,576.11
11/11/2023 1:00,8.17,4.61,975.57,701.24,520.97
11/11/2023 2:00,24.22,0.53,339.99,439.18,277.94
11/11/2023 3:00,11.48,4.85,744.48,790.09,662.21
11/11/2023 4:00,23.59,8.16,454.83,643.29,573.32
11/11/2023 5:00,24.51,8.28,709.37,646.72,547.44
11/11/2023 6:00,9.56,5.35,528.38,562.74,497.94
11/11/2023 7:00,6.84,6.71,994.4,216.93,320.58
11/11/2023 8:00,28.42,14.48,756.01,722.1,578.68
11/11/2023 9:00,18.79,5.66,957.24,535.25,566.58
11/11/2023 10:00,6.74,3.87,851.47,201.32,373.84
11/11/2023 11:00,34.85,3.65,912.61,507.94,551.98
11/11/2023 12:00,6.73,6.87,832.98,478.63,399.77
11/11/2023 13:00,25.85,11.39,513.24,593.45,454.23
11/11/2023 14:00,34.51,3.09,326.61,331.85,278
11/11/2023 15:00,12.18,10.64,433.29,707.68,497.22
11/11/2023 16:00,9.27,0.32,118.21,892.44,578.47
11/11/2023 17:00,8.64,6.28,571.59,830.19,652.83
11/11/2023 18:00,14.1,11.64,554.55,1003.75,762.14
11/11/2023 19:00,8.03,5.08,572.73,652.01,589.54
11/11/2023 20:00,25.76,8.46,976.63,719.09,609.46
11/11/2023 21:00,6.87,3.07,920.31,1010.4,721.79
11/11/2023 22:00,20.28,11.13,245.54,627.7,442.53
11/11/2023 23:00,34.9,0.78,431.99,901.6,721.47
11/12/2023 0:00,29.42,12.79,481.56,634.6,451.95
11/12/2023 1:00,23.46,2.97,424.48,617.74,489.58
11/12/2023 2:00,14.19,13.12,818.65,960.21,773.33
11/12/2023 3:00,23.72,5.29,571.63,374.84,348.27
11/12/2023 4:00,20.81,10.84,614.89,538.59,445.39
11/12/2023 5:00,17.78,4.79,867.71,424.17,381.4
11/12/2023 6:00,8.92,13.59,825.34,559.11,385.09
11/12/2023 7:00,31.6,1.9,218.99,430.37,246.24
11/12/2023 8:00,18.49,2.68,742.52,779.41,596.37
11/12/2023 9:00,10.84,7.4,491.89,998.17,751.41
11/12/2023 10:00,16.03,1.23,365.18,986.61,659.73
11/12/2023 11:00,17.42,2.94,145.02,564.5,341.46
11/12/2023 12:00,29.83,14.16,538.52,1188.76,775
11/12/2023 13:00,27.01,14.65,419.89,793.85,591.67
11/12/2023 14:00,28.08,5.64,326.36,599.4,492.27
11/12/2023 15:00,5.33,13.85,725.2,1035.54,818.15
11/12/2023 16:00,17.48,8.17,792.54,929.87,745.92
11/12/2023 17:00,19.44,4.05,320.31,949.28,559.44
11/12/2023 18:00,5.58,10.54,144.5,396.14,247.95
11/12/2023 19:00,12.79,9.88,863.88,668.32,670.15
11/12/2023 20:00,27.81,14.84,108.96,1061.83,713.5
11/12/2023 21:00,9.11,3.98,943.4,704.04,533.83
11/12/2023 22:00,21.06,10.08,664.86,883.45,659.26
11/12/2023 23:00,11.46,0.78,389.66,787.93,568.77
11/13/2023 0:00,5.36,1.7,321.83,1042.36,651.5
11/13/2023 1:00,12.24,0.06,108.11,484.56,196.89
11/13/2023 2:00,34.28,14.99,311.92,775.48,531.11
11/13/2023 3:00,29.05,12.03,223.96,323.23,198.14
11/13/2023 4:00,33.79,11.8,650.95,890.21,623.94
11/13/2023 5:00,19.64,7.65,249.89,931.97,590.66
11/13/2023 6:00,8.29,4.5,575.77,242.84,253.72
11/13/2023 7:00,21.44,2.27,631.1,875.79,651.01
11/13/2023 8:00,18.63,4.27,368.24,614.69,397.84
11/13/2023 9:00,30.33,5.64,131.56,324.1,209.2
11/13/2023 10:00,7.94,11.34,133.53,619.91,309.64
11/13/2023 11:00,19.65,8.09,123.71,394.23,276.02
11/13/2023 12:00,9.5,1.16,765.21,615.56,379.45
11/13/2023 13:00,14.74,0.27,386.21,584.34,413.34
11/13/2023 14:00,27.12,1.53,816.67,938.39,772.17
11/13/2023 15:00,19.28,6.16,488.56,974.22,628.66
11/13/2023 16:00,16.28,14,507.7,807.03,620.18
11/13/2023 17:00,16.83,9.56,561.59,222.69,302.76
11/13/2023 18:00,18.78,12.03,741.73,1131.02,660.36
11/13/2023 19:00,28.55,7,346.15,886.23,592.7
11/13/2023 20:00,31.76,5.42,209.43,234.2,38.07
11/13/2023 21:00,33.66,1.63,600.45,1018.83,725.32
11/13/2023 22:00,28.61,13.14,394.28,400.27,317.34
11/13/2023 23:00,14.46,11.75,498.24,779.22,441.88
11/14/2023 0:00,25.64,2.52,682.25,666.63,632.42
11/14/2023 1:00,18.13,7.68,544.71,619.84,494.38
11/14/2023 2:00,12.64,7.31,658.25,1089.71,742.3
11/14/2023 3:00,30.23,9.38,589.78,637.36,572.7
11/14/2023 4:00,6.15,14.19,765.82,275.34,227.17
11/14/2023 5:00,32.05,8.7,735.34,1146.64,772.72
11/14/2023 6:00,18.84,8.1,580.77,1120.54,672.69
11/14/2023 7:00,24.12,0.75,711.01,884.43,762.84
11/14/2023 8:00,24.78,0.94,886.2,667.89,594.5
11/14/2023 9:00,31.85,2.81,489.04,292.86,306.21
11/14/2023 10:00,24.1,0.49,471.49,990.75,703.75
11/14/2023 11:00,23.42,11.15,787.82,275.48,350.42
11/14/2023 12:00,7,10.85,624.3,268.6,288.84
11/14/2023 13:00,20.55,2.04,163.91,737.38,488.55
11/14/2023 14:00,9.51,12.54,902.9,360.13,400.78
11/14/2023 15:00,27.12,2.32,127.7,207.73,119.52
11/14/2023 16:00,20.37,4.52,773.56,623.11,525.8
11/14/2023 17:00,25.41,3.73,782.91,337.22,372.22
11/14/2023 18:00,6.25,5.58,957.8,360.52,412.84
11/14/2023 19:00,7.54,3.82,148.72,276.91,121.62
11/14/2023 20:00,26.49,7.33,637.17,405.09,302.51
11/14/2023 21:00,7.16,6.11,485.06,915.48,699.83
11/14/2023 22:00,7.14,14.8,397.57,1008.93,668.04
11/14/2023 23:00,5.36,0.84,181.29,652.53,456.93
11/15/2023 0:00,33.7,2.13,606.39,706.55,490.39
11/15/2023 1:00,27.13,0.79,531.14,232.66,172.08
11/15/2023 2:00,15.6,9.39,194.1,269.32,157.29
11/15/2023 3:00,13.9,0.82,651.24,457.57,393.58
11/15/2023 4:00,15.49,12.55,764.16,743.9,564.66
11/15/2023 5:00,28.24,7.68,790.55,939.55,785.77
11/15/2023 6:00,24.84,7.91,914.84,805,674.15
11/15/2023 7:00,10.56,8.42,468.52,592.13,540.59
11/15/2023 8:00,10.22,2.56,957.77,318.32,402.51
11/15/2023 9:00,7.95,2.97,878.89,980.77,643.32
11/15/2023 10:00,24.81,4.78,366.85,563.79,463.97
11/15/2023 11:00,27.93,8.9,243.35,936.05,533.94
11/15/2023 12:00,12.95,3.15,491.85,712.98,537.37
11/15/2023 13:00,5.63,1.74,461.71,938.66,616.63
11/15/2023 14:00,7.47,14.55,618.15,1107.29,893.68
11/15/2023 15:00,34.04,0.33,625.05,1121.03,869.57
11/15/2023 16:00,13.86,12.04,774.99,735.11,557.77
11/15/2023 17:00,28.08,11.82,558.9,711.51,531.14
11/15/2023 18:00,23.74,4.46,194.34,465.68,330.06
11/15/2023 19:00,16.46,2.03,872.46,1135.8,898.94
11/15/2023 20:00,11.17,2.18,378.79,657.92,471.75
11/15/2023 21:00,8.64,10.46,974.17,327.59,339.1
11/15/2023 22:00,23.45,9.64,206.07,632.7,384
11/15/2023 23:00,28.24,11.74,962.43,327.05,387.32
11/16/2023 0:00,24.32,14.06,181.91,702.53,518.22
11/16/2023 1:00,20.91,10.38,307.93,761.28,538.71
11/16/2023 2:00,6.26,2.34,141.92,537.76,312.13
11/16/2023 3:00,34.05,3.65,734.6,271.65,341.96
11/16/2023 4:00,28.96,12.63,865.27,1143.5,838.54
11/16/2023 5:00,13.78,3.14,490.66,973.35,726.35
11/16/2023 6:00,34.4,1.09,935.67,1038.88,936.7
11/16/2023 7:00,23.06,10.55,631.27,566.87,447.38
11/16/2023 8:00,22.47,6.04,667.01,960.83,749.38
11/16/2023 9:00,27.44,13.8,860.88,685.37,544.75
11/16/2023 10:00,29.35,9.75,367.12,401.08,307.49
11/16/2023 11:00,24.69,1.36,418.84,324.42,279.76
11/16/2023 12:00,8.84,14.22,915.36,545.05,499
11/16/2023 13:00,15.15,3.88,910.87,337.55,507.47
11/16/2023 14:00,32.84,5.06,978.83,1198.27,898.89
11/16/2023 15:00,11.74,6.03,911.65,249.19,360.58
11/16/2023 16:00,16.17,0.77,214.63,641.14,331.03
11/16/2023 17:00,17.96,7.45,841.35,652.09,580.38
11/16/2023 18:00,18.18,1.85,468.85,500.63,451.07
11/16/2023 19:00,23.39,6.01,991.72,771.35,634.17
11/16/2023 20:00,33.29,5.26,525.05,349.98,188.96
11/16/2023 21:00,12.22,11.59,598.45,983.91,706.95
11/16/2023 22:00,8.65,12.05,576.8,532.45,434.48
11/16/2023 23:00,10.92,2.3,389.56,791.34,588.69
11/17/2023 0:00,31.61,5.5,167.52,915.64,682.88
11/17/2023 1:00,24.37,5.6,906.09,1089.04,815.08
11/17/2023 2:00,13.58,2.27,822.41,1035.79,742.91
11/17/2023 3:00,29.48,11.98,225.57,808.31,470.56
11/17/2023 4:00,30.84,10.61,799.09,588.39,521.7
11/17/2023 5:00,30.4,2.86,663.26,703.2,578.26
11/17/2023 6:00,32.57,5.5,468.23,968.73,647.05
11/17/2023 7:00,12.57,1.59,328.62,1077.55,751.03
11/17/2023 8:00,27.65,9.42,873.76,303.78,379.35
11/17/2023 9:00,18.82,1.82,730.17,584.86,498.93
11/17/2023 10:00,30.26,14.79,592.97,976.12,657.66
11/17/2023 11:00,26.85,11.71,648.61,631.65,483.45
11/17/2023 12:00,28.29,5.85,181.96,532.23,233.66
11/17/2023 13:00,24.68,8.68,526.53,611.32,483.02
11/17/2023 14:00,10.32,13.67,274.33,802.84,536.52
11/17/2023 15:00,21.35,8.31,287.55,1199.81,785.98
11/17/2023 16:00,34.54,2.62,695.17,692.99,579.78
11/17/2023 17:00,33.12,5.68,920.13,408.49,447.85
11/17/2023 18:00,6.3,12.65,463.38,362.85,303.6
11/17/2023 19:00,9.94,9.66,286.97,242.35,204.27
11/17/2023 20:00,8.95,9.76,683.87,758.82,520.87
11/17/2023 21:00,26.78,13,884.07,744.57,593.07
11/17/2023 22:00,29.53,13.41,773.49,405.23,399.02
11/17/2023 23:00,11.41,13.8,881.88,895.33,675.4
11/18/2023 0:00,20.18,1.42,582.9,941.11,724.11
11/18/2023 1:00,30.22,8.16,776.69,459.1,397.05
11/18/2023 2:00,26.98,11.11,226.06,544.1,381.38
11/18/2023 3:00,21.27,11.35,413.45,1190.47,801.67
11/18/2023 4:00,22.71,9.1,450.59,574.26,471.08
11/18/2023 5:00,20.25,2.5,560.17,960.8,733.3
11/18/2023 6:00,13.93,11.96,936.17,652.73,612.37
11/18/2023 7:00,21.95,10.8,886.87,993.34,667
11/18/2023 8:00,25.67,1.29,221.07,969.02,685.21
11/18/2023 9:00,31.2,6.96,255.51,867.76,647.43
11/18/2023 10:00,24.09,2.61,421.88,1054.78,692.88
11/18/2023 11:00,27.83,5.06,361.67,1139.22,767.19
11/18/2023 12:00,9.8,0.27,653.29,779.98,554.08
11/18/2023 13:00,18.85,6,912.5,437.47,346.96
11/18/2023 14:00,5.28,8.25,966.06,598.63,514.63
11/18/2023 15:00,12.4,9.29,688.24,958.31,684.7
11/18/2023 16:00,26.79,9.95,854.34,850.88,662.66
11/18/2023 17:00,34.75,12.54,572.68,377.8,292.02
11/18/2023 18:00,7.98,3.23,287.49,251.24,171.25
11/18/2023 19:00,17.04,1.81,572.22,882.96,643.49
11/18/2023 20:00,29,12.77,599.57,451.08,350.77
11/18/2023 21:00,11.12,2.35,768.21,699.67,600.39
11/18/2023 22:00,21.65,14.62,297.89,946.75,660.25
11/18/2023 23:00,26.99,12.64,431.48,762.67,661.65
11/19/2023 0:00,23.48,7.51,427.62,283.3,311.04
11/19/2023 1:00,10.64,14.72,963.5,385.58,434.73
11/19/2023 2:00,15.66,1.46,499.55,419.33,320.35
11/19/2023 3:00,28.51,4.55,779.58,457.86,444.87
11/19/2023 4:00,21.63,9.57,775.73,765.4,629.76
11/19/2023 5:00,5.16,5.25,338.99,703.97,463.99
11/19/2023 6:00,27.83,13.93,614.68,403.16,402.63
11/19/2023 7:00,6.06,0.98,904.87,267.55,271.5
11/19/2023 8:00,27.37,8.24,527.68,371.43,315.35
11/19/2023 9:00,11.07,8.86,950.61,1184.38,927.66
11/19/2023 10:00,33.74,9.79,293.01,668.55,444.37
11/19/2023 11:00,16.04,3.83,166.74,1067.35,663.03
11/19/2023 12:00,14.81,5.47,902.31,1048.75,802.28
11/19/2023 13:00,9.47,12.66,862.91,711.52,556.45
11/19/2023 14:00,14.17,2.92,993.33,906.69,801.08
11/19/2023 15:00,31.3,12.4,711.45,392.75,325.8
11/19/2023 16:00,34.89,8.44,943.02,888.4,736.71
11/19/2023 17:00,16.05,11.43,844.25,472.38,471.82
11/19/2023 18:00,18.46,10.7,859.98,1032.06,742.73
11/19/2023 19:00,26.66,3.11,612.23,283.72,296.02
11/19/2023 20:00,31.59,8.53,444.13,973.14,626.37
11/19/2023 21:00,22.79,13.02,941.1,299.94,436.43
11/19/2023 22:00,16.75,6.48,488.91,1081.19,688.91
11/19/2023 23:00,17.38,14.5,584.94,504.2,385.37
11/20/2023 0:00,25.87,6.78,501.5,854.39,551.05
11/20/2023 1:00,5.1,2.14,608.34,687.5,466.07
11/20/2023 2:00,23.59,5.84,523.45,566.3,523.45
11/20/2023 3:00,15.66,14.28,143.17,845.44,561.61
11/20/2023 4:00,28.83,4.8,893.84,1147.52,873.82
11/20/2023 5:00,7.79,13.02,499.95,241.27,210.62
11/20/2023 6:00,22.65,13.22,630.05,1118.85,841.38
11/20/2023 7:00,19.43,5.25,225.27,809.08,488.77
11/20/2023 8:00,24.27,1.25,103.05,1007.31,664.56
11/20/2023 9:00,6.95,10.87,320.76,583.87,369.76
11/20/2023 10:00,22.4,4.67,734.13,671.84,517.24
11/20/2023 11:00,21.84,11.74,189.28,1068.85,715.91
11/20/2023 12:00,21.82,6.64,918,614.85,595.04
11/20/2023 13:00,23.1,7.28,293.52,734.66,528.65
11/20/2023 14:00,25.29,11.67,284.13,220.19,135.29
11/20/2023 15:00,29.15,5.74,263.36,358.6,244.92
11/20/2023 16:00,13.09,6.65,112.58,841.69,534.71
11/20/2023 17:00,29.75,5.64,794.62,916.98,666.08
11/20/2023 18:00,19.95,5.51,887.53,782.6,715.06
11/20/2023 19:00,7.31,7.89,652.75,343.31,215.65
11/20/2023 20:00,6.76,12.13,269.38,645.41,400.97
11/20/2023 21:00,15.03,5.43,356.75,555.09,378.39
11/20/2023 22:00,28.55,7.86,528.33,695.66,380.08
11/20/2023 23:00,26.23,10.06,958.91,1070.33,763.16
11/21/2023 0:00,28.66,4.04,322.62,975.86,680.9
11/21/2023 1:00,20.52,4.16,758.48,283.99,323.19
11/21/2023 2:00,18.21,14,495.5,1090.31,830.54
11/21/2023 3:00,9.42,10.85,368.06,671.77,552.85
11/21/2023 4:00,14.85,8.66,510.32,943.86,689.17
11/21/2023 5:00,18.02,9.72,164.09,340.04,251.53
11/21/2023 6:00,7.66,0.44,818.82,870.72,689.45
11/21/2023 7:00,11.62,9.27,318.97,436.33,191.91
11/21/2023 8:00,22.95,7.64,752.87,638.38,463.11
11/21/2023 9:00,27.07,8.19,161.51,216.86,166.64
11/21/2023 10:00,34.95,5.39,959.59,351.61,433.15
11/21/2023 11:00,32.99,1.22,273.71,292.08,244.35
11/21/2023 12:00,24.28,2.9,894.47,439.74,397.83
11/21/2023 13:00,17.64,14.26,828.53,300.02,391.16
11/21/2023 14:00,24.09,6.13,971.07,891.91,802.87
11/21/2023 15:00,28.57,7,530.1,229.04,289.64
11/21/2023 16:00,8.55,0.79,754.66,817.74,690.98
11/21/2023 17:00,17.3,0.56,433.64,340.71,263.13
11/21/2023 18:00,30.19,10.76,265.93,1145.16,793
11/21/2023 19:00,16.51,8.07,498.77,1133.09,786.09
11/21/2023 20:00,22.16,7.63,249.17,425.5,329.95
11/21/2023 21:00,22.63,3.65,983.84,814.42,703.33
11/21/2023 22:00,10.53,11.17,186.62,228.01,166.94
11/21/2023 23:00,15.87,2.52,630.29,1131.79,761.88
11/22/2023 0:00,15.04,2.85,663.82,722.99,562.16
11/22/2023 1:00,5.79,6.91,584.27,243.22,311.44
11/22/2023 2:00,5.73,4.29,695.97,542.5,442.19
11/22/2023 3:00,29.95,3.71,204.56,276.85,251.32
11/22/2023 4:00,13.19,9.68,599.52,592.94,511.56
11/22/2023 5:00,20.54,9.76,358.49,869.93,577.73
11/22/2023 6:00,13.96,12.37,946.16,669.89,659.37
11/22/2023 7:00,33.22,6.27,785.86,583.72,489
11/22/2023 8:00,12.78,1.1,975.26,319.16,461.91
11/22/2023 9:00,17.89,4.1,133.8,444.94,315.02
11/22/2023 10:00,31.18,14.7,356.62,300.14,249.15
11/22/2023 11:00,30.26,8.94,275.88,1007.5,614.39
11/22/2023 12:00,10.58,10.65,110.04,335.24,217.67
11/22/2023 13:00,29.08,0.11,318.09,795.37,530.64
11/22/2023 14:00,18.75,7.77,710.9,542.74,404.13
11/22/2023 15:00,19.49,0.56,307.98,425.98,306.25
11/22/2023 16:00,9,8.54,558.1,839.47,574.26
11/22/2023 17:00,7.42,13.81,899.04,657,601.93
11/22/2023 18:00,26.84,14.53,724.38,600.15,568.83
11/22/2023 19:00,19.89,8.11,455.17,792.85,504.59
11/22/2023 20:00,18.11,6.87,435.22,691.27,586.73
11/22/2023 21:00,26.89,14.18,510.16,503.48,396.28
11/22/2023 22:00,27.97,10.1,259.34,759.06,457.54
